gameweek,season_progress,home_recent_gw_ppg,home_recent_gw_goals,home_recent_gw_conceded,home_recent_gw_wins,home_recent_gw_draws,home_recent_gw_losses,home_recent_gw_win_rate,home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_avg_goals_scored_l20,home_avg_goals_conceded_l20,home_ppg_l20,home_win_rate_l20,home_momentum,home_league_position,home_league_points,home_goal_difference,home_position_strength,home_prev_gw_result,home_prev_gw_goals,home_prev_gw_conceded,home_days_since_last_match,home_availability_rate,home_key_players_out,home_squad_depth,home_top_scorer_available,home_goalkeeper_available,home_defenders_available,home_midfielders_available,away_recent_gw_ppg,away_recent_gw_goals,away_recent_gw_conceded,away_recent_gw_wins,away_recent_gw_draws,away_recent_gw_losses,away_recent_gw_win_rate,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_avg_goals_scored_l20,away_avg_goals_conceded_l20,away_ppg_l20,away_win_rate_l20,away_momentum,away_league_position,away_league_points,away_goal_difference,away_position_strength,away_prev_gw_result,away_prev_gw_goals,away_prev_gw_conceded,away_days_since_last_match,away_availability_rate,away_key_players_out,away_squad_depth,away_top_scorer_available,away_goalkeeper_available,away_defenders_available,away_midfielders_available,form_differential_l5,attack_differential_l5,defense_differential_l5,availability_differential,rest_differential,position_differential,points_differential,gd_differential,momentum_differential,key_players_differential,h2h_matches,h2h_home_avg_goals,h2h_away_avg_goals,home_score,away_score,outcome,match_date
7,1.605263157894737,2.6,2.1,0.8,8,2,0,0.8,2.0,1.0,2.2,0.6,2.1,0.8,2.6,0.8,2.5,0.6,2.55,0.8,-0.3999999999999999,2,103,69,1.0,1,4,2,7,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,0.16666666666666666,0.5,2.0,0,1,5,0.0,0.6,2.2,0.2,0.0,0.5,2.0,0.16666666666666666,0.0,0.5,2.0,0.16666666666666666,0.0,0.0,23,1,-9,0.0,-1,1,3,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.0,1.4,1.2000000000000002,58.429903926766805,3,21,102,78,-0.3999999999999999,-2.15,0,0.0,0.0,3,1,2,2024-10-05 14:00:00+00:00
7,1.605263157894737,1.1,1.2,1.6,3,2,5,0.3,1.2,1.8,0.8,0.2,1.2,1.6,1.1,0.3,1.45,1.6,1.05,0.25,-0.30000000000000004,8,46,-11,0.5,0,1,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.4,1.0,2.7,1,1,8,0.1,1.2,2.8,0.2,0.0,1.0,2.7,0.4,0.1,0.95,2.1,0.75,0.2,-0.2,13,47,-25,0.5,-1,1,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6000000000000001,0.0,0.9999999999999998,0.0,1,5,-1,14,-0.10000000000000003,0.0,2,1.5,2.0,5,3,2,2024-10-05 14:00:00+00:00
7,1.605263157894737,0.5,1.3333333333333333,2.0,0,3,3,0.0,1.4,2.2,0.4,0.0,1.3333333333333333,2.0,0.5,0.0,1.3333333333333333,2.0,0.5,0.0,0.0,22,3,-4,0.0,-1,2,4,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.1,1.3,1.6,3,2,5,0.3,1.4,1.6,1.4,0.4,1.3,1.6,1.1,0.3,1.45,1.5,1.4,0.4,0.2999999999999998,3,56,-14,1.0,1,3,1,4,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,-0.9999999999999999,0.0,-0.6000000000000001,-85.73238773648536,3,-19,-53,10,-0.2999999999999998,1.15,0,0.0,0.0,1,0,2,2024-10-05 14:00:00+00:00
7,1.605263157894737,2.6,2.8,0.8,8,2,0,0.8,2.4,1.2,2.2,0.6,2.8,0.8,2.6,0.8,2.65,0.7,2.6,0.8,-0.3999999999999999,16,105,70,0.0,0,1,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,1.3,1.2,4,4,2,0.4,1.6,0.8,2.2,0.6,1.3,1.2,1.6,0.4,1.5,1.35,1.45,0.4,0.6000000000000001,14,58,-3,0.5,1,1,0,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.7999999999999998,-0.3999999999999999,0.0,0,-2,47,73,-1.0,0.0,2,4.5,0.5,3,2,2,2024-10-05 14:00:00+00:00
7,1.605263157894737,0.9,1.2,2.1,2,3,5,0.2,1.0,1.6,1.0,0.2,1.2,2.1,0.9,0.2,1.5,2.1,1.05,0.25,0.09999999999999998,18,57,-18,0.0,0,1,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6666666666666666,0.8333333333333334,1.6666666666666667,0,4,2,0.0,1.0,1.6,0.8,0.0,0.8333333333333334,1.6666666666666667,0.6666666666666666,0.0,0.8333333333333334,1.6666666666666667,0.6666666666666666,0.0,0.0,21,4,-5,0.0,0,2,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.19999999999999996,0.0,0.0,0.0,1,3,53,-13,0.09999999999999998,0.0,0,0.0,0.0,4,1,2,2024-10-05 14:00:00+00:00
7,1.736842105263158,1.1,1.1,1.8,3,2,5,0.3,1.4,2.4,0.8,0.2,1.1,1.8,1.1,0.3,1.05,1.7,1.15,0.3,-0.30000000000000004,5,52,-19,1.0,1,2,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.8,1.9,1.4,5,3,2,0.5,1.4,1.4,1.6,0.4,1.9,1.4,1.8,0.5,2.1,1.5,1.75,0.5,-0.19999999999999996,7,71,24,0.5,0,1,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.8,0.0,-1.0,0.0,0,2,-19,-43,-0.10000000000000009,0.0,2,2.0,0.5,0,0,1,2024-10-05 16:30:00+00:00
7,1.763157894736842,2.5,2.7,1.1,8,1,1,0.8,3.0,1.0,2.6,0.8,2.7,1.1,2.5,0.8,2.55,1.5,2.1,0.6,0.10000000000000009,9,76,22,0.5,1,4,2,7,100.0,0.0,6.0,1.0,1.0,0.8,0.8,1.5,1.3,1.2,4,3,3,0.4,1.0,0.8,1.6,0.4,1.3,1.2,1.5,0.4,1.25,1.4,1.2,0.3,0.10000000000000009,11,45,-17,0.5,-1,0,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.0,2.0,-0.19999999999999996,99.15,0,2,31,39,0.0,0.85,2,1.5,1.5,1,1,1,2024-10-06 13:00:00+00:00
7,1.763157894736842,1.5,1.7,2.0,4,3,3,0.4,2.0,1.6,2.0,0.6,1.7,2.0,1.5,0.4,1.9,1.9,1.75,0.5,0.5,17,81,18,0.0,0,2,2,7,100.0,0.0,4.0,1.0,1.0,0.8,0.8,1.3,1.0,1.5,4,1,5,0.4,0.8,1.6,0.8,0.2,1.0,1.5,1.3,0.4,1.45,1.65,1.3,0.35,-0.5,10,67,-4,0.5,-1,0,3,6,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,1.2,1.2,0.0,27.061813393862565,1,-7,14,22,1.0,2.0,2,1.5,2.5,0,0,1,2024-10-06 13:00:00+00:00
7,1.8157894736842106,1.3,1.3,1.3,3,4,3,0.3,1.4,1.6,1.2,0.2,1.3,1.3,1.3,0.3,1.1,1.5,1.1,0.25,-0.10000000000000009,4,57,-5,1.0,-1,2,4,8,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,1.6,1.9,1.2,5,1,4,0.5,2.2,0.8,1.8,0.6,1.9,1.2,1.6,0.5,1.75,1.5,1.45,0.45,0.19999999999999996,15,76,20,0.0,1,3,0,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.6000000000000001,-0.8000000000000003,-0.8,79.0506355957659,1,11,-19,-25,-0.30000000000000004,-1.15,2,2.5,2.0,3,2,2,2024-10-06 15:30:00+00:00
8,1.8421052631578947,1.6,1.9,1.1,5,1,4,0.5,1.8,1.4,1.2,0.4,1.9,1.1,1.6,0.5,1.8,1.55,1.45,0.45,-0.40000000000000013,15,76,19,0.0,-1,2,3,12,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.1,1.4,2.0,3,2,5,0.3,1.4,1.8,1.0,0.2,1.4,2.0,1.1,0.3,1.7,2.05,1.2,0.3,-0.10000000000000009,18,60,-15,0.0,1,4,1,13,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.19999999999999996,0.40000000000000013,0.40000000000000013,0.0,-1,3,16,34,-0.30000000000000004,0.0,2,1.0,1.5,4,1,2,2024-10-19 11:30:00+00:00
8,1.868421052631579,1.5,1.4,1.4,4,3,3,0.4,1.6,1.2,1.6,0.4,1.4,1.4,1.5,0.4,1.55,1.4,1.45,0.4,0.10000000000000009,14,58,-4,0.5,-1,2,3,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.5,1.5,1.8,4,3,3,0.4,2.0,1.2,2.2,0.6,1.5,1.8,1.5,0.4,1.8,1.85,1.65,0.45,0.7000000000000002,17,82,18,0.0,0,0,0,13,100.0,0.0,4.0,1.0,1.0,0.8,0.8,-0.6000000000000001,-0.3999999999999999,0.0,-99.15,1,3,-24,-22,-0.6000000000000001,-0.85,2,1.0,2.5,1,3,0,2024-10-19 14:00:00+00:00
8,1.868421052631579,0.5714285714285714,0.8571428571428571,2.0,0,4,3,0.0,1.0,1.6,0.8,0.0,0.8571428571428571,2.0,0.5714285714285714,0.0,0.8571428571428571,2.0,0.5714285714285714,0.0,0.0,21,4,-8,0.0,-1,1,4,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.9,1.0,1.8,2,3,5,0.2,1.4,1.6,1.0,0.2,1.0,1.8,0.9,0.2,1.0,1.65,1.15,0.3,0.09999999999999998,5,53,-19,1.0,0,0,0,13,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.19999999999999996,-0.3999999999999999,0.0,0.0,1,-16,-49,11,-0.09999999999999998,0.0,0,0.0,0.0,0,2,0,2024-10-19 14:00:00+00:00
8,1.868421052631579,1.4,1.0,1.1,4,2,4,0.4,0.6,1.2,1.0,0.2,1.0,1.1,1.4,0.4,1.35,1.6,1.2,0.3,-0.3999999999999999,10,68,-4,0.5,0,0,0,13,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,1.4,1.7,1.8,4,2,4,0.4,2.2,2.0,1.4,0.4,1.7,1.8,1.4,0.4,1.7,1.7,1.2,0.3,0.0,8,49,-9,0.5,1,5,3,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.3999999999999999,-1.6,0.8,72.08818660613744,-1,-2,19,5,-0.3999999999999999,-1.15,2,1.5,1.0,2,1,2,2024-10-19 14:00:00+00:00
8,1.868421052631579,1.6,1.5,1.3,4,4,2,0.4,1.2,1.2,1.6,0.4,1.5,1.3,1.6,0.4,2.0,1.4,1.75,0.5,0.0,7,72,24,0.5,0,0,0,13,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.3,1.5,1.5,3,4,3,0.3,1.6,1.8,1.2,0.2,1.5,1.5,1.3,0.3,1.0,1.6,1.1,0.25,-0.10000000000000009,4,60,-4,1.0,1,3,2,12,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.40000000000000013,-0.40000000000000013,0.6000000000000001,-79.0506355957659,1,-3,12,28,0.10000000000000009,1.15,2,1.0,2.0,0,1,0,2024-10-19 14:00:00+00:00
8,1.868421052631579,0.14285714285714285,0.5714285714285714,2.142857142857143,0,1,6,0.0,0.8,2.6,0.2,0.0,0.5714285714285714,2.142857142857143,0.14285714285714285,0.0,0.5714285714285714,2.142857142857143,0.14285714285714285,0.0,0.0,23,1,-11,0.0,-1,1,3,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8571428571428571,1.2857142857142858,1.7142857142857142,1,3,3,0.14285714285714285,1.4,1.8,1.0,0.2,1.2857142857142858,1.7142857142857142,0.8571428571428571,0.14285714285714285,1.2857142857142858,1.7142857142857142,0.8571428571428571,0.14285714285714285,0.0,22,6,-3,0.0,1,1,0,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.8,-0.5999999999999999,-0.8,0.0,0,-1,-5,-8,0.0,0.0,0,0.0,0.0,2,3,0,2024-10-19 14:00:00+00:00
8,2.0,0.8,1.0,1.7,2,2,6,0.2,1.2,1.6,1.2,0.4,1.0,1.7,0.8,0.2,1.45,1.5,1.4,0.4,0.3999999999999999,3,56,-15,1.0,-1,0,1,14,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,2.6,2.1,0.7,8,2,0,0.8,2.2,1.2,2.2,0.6,2.1,0.7,2.6,0.8,2.4,0.65,2.55,0.8,-0.3999999999999999,2,106,71,1.0,1,3,1,14,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,-1.0000000000000002,-1.0000000000000002,-0.40000000000000013,27.302483809718552,0,-1,-50,-86,0.7999999999999998,1.0,2,0.0,3.5,2,0,2,2024-10-19 16:30:00+00:00
8,2.026315789473684,0.1,1.1,3.1,0,1,9,0.0,1.4,2.6,0.2,0.0,1.1,3.1,0.1,0.0,1.0,2.3,0.6,0.15,0.1,13,47,-27,0.5,-1,3,5,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.6,2.6,0.9,8,2,0,0.8,2.2,1.4,2.2,0.6,2.6,0.9,2.6,0.8,2.75,0.8,2.6,0.8,-0.3999999999999999,16,108,71,0.0,1,3,2,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-2.0,-0.8000000000000003,-1.2000000000000002,0.0,0,3,-61,-98,0.4999999999999999,0.0,2,1.5,3.0,1,2,0,2024-10-20 13:00:00+00:00
8,2.0526315789473686,2.5,2.2,0.7,8,1,1,0.8,1.8,0.4,2.4,0.8,2.2,0.7,2.5,0.8,2.0,0.95,2.15,0.65,-0.10000000000000009,12,100,56,0.5,1,1,0,15,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.3,2.3,1.2,7,2,1,0.7,2.0,0.8,2.2,0.6,2.3,1.2,2.3,0.7,2.55,1.5,2.1,0.6,-0.09999999999999964,9,77,22,0.5,0,1,1,14,100.0,0.0,6.0,1.0,1.0,0.8,0.8,0.19999999999999973,-0.19999999999999996,0.4,-99.15,1,-3,23,34,-4.440892098500626e-16,-0.85,2,2.5,1.0,2,1,2,2024-10-20 15:30:00+00:00
8,2.0789473684210527,1.6,1.4,1.1,4,4,2,0.4,1.0,1.0,1.2,0.2,1.4,1.1,1.6,0.4,1.2,1.45,1.1,0.25,-0.40000000000000013,11,46,-17,0.5,0,1,1,15,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.2,1.7,1.1,3,3,4,0.3,0.8,1.2,0.6,0.0,1.7,1.1,1.2,0.3,1.7,1.2,1.35,0.35,-0.6,19,52,-6,0.0,-1,0,1,16,100.0,0.0,9.0,1.0,1.0,0.8,0.8,0.6,0.19999999999999996,0.19999999999999996,-99.15,-1,8,-6,-11,0.19999999999999984,-0.85,2,0.5,0.5,1,0,2,2024-10-21 19:00:00+00:00
9,2.1052631578947367,1.125,1.5,1.75,2,3,3,0.25,1.8,1.8,1.6,0.4,1.5,1.75,1.125,0.25,1.5,1.75,1.125,0.25,0.0,22,9,-2,0.0,1,3,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,1.2,1.0,4,4,2,0.4,1.0,0.8,1.6,0.4,1.2,1.0,1.6,0.4,1.15,1.25,1.25,0.3,0.0,11,49,-16,0.5,1,1,0,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.8,-1.0,0.0,2,-11,-40,14,0.0,0.0,0,0.0,0.0,1,3,0,2024-10-25 19:00:00+00:00
9,2.1315789473684212,1.3,1.8,2.0,4,1,5,0.4,1.8,2.2,0.8,0.2,1.8,2.0,1.3,0.4,1.65,1.6,1.2,0.3,-0.5,8,49,-10,0.5,-1,1,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.75,2.0,0,4,4,0.0,0.8,1.8,0.6,0.0,0.75,2.0,0.5,0.0,0.75,2.0,0.5,0.0,0.0,21,4,-10,0.0,-1,0,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.20000000000000007,1.0,-0.40000000000000013,0.0,0,13,45,0,-0.5,0.0,0,0.0,0.0,4,3,2,2024-10-26 14:00:00+00:00
9,2.1315789473684212,1.5,1.5,1.4,4,3,3,0.4,1.6,1.6,1.6,0.4,1.5,1.4,1.5,0.4,1.0,1.55,1.2,0.3,0.10000000000000009,4,63,-3,1.0,1,1,0,7,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.1,1.1,2.8,0,1,9,0.0,1.4,2.8,0.0,0.0,1.1,2.8,0.1,0.0,1.0,2.4,0.45,0.1,-0.1,13,47,-28,0.5,-1,1,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,0.20000000000000018,1.1999999999999997,79.0506355957659,1,9,16,25,0.2000000000000001,-1.15,2,2.0,0.5,2,2,1,2024-10-26 14:00:00+00:00
9,2.1315789473684212,1.8,1.8,1.8,5,3,2,0.5,2.2,1.2,2.2,0.6,1.8,1.8,1.8,0.5,1.75,1.8,1.65,0.45,0.40000000000000013,17,85,20,0.0,1,3,1,7,100.0,0.0,4.0,1.0,1.0,0.8,0.8,1.1,1.2,1.4,3,2,5,0.3,1.0,1.2,1.2,0.4,1.2,1.4,1.1,0.3,1.45,1.5,1.4,0.4,0.09999999999999987,3,59,-13,1.0,1,2,0,6,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,1.0000000000000002,1.2000000000000002,0.0,13.417612263514641,1,-14,26,33,0.30000000000000027,2.0,2,2.5,1.5,1,1,1,2024-10-26 14:00:00+00:00
9,2.1315789473684212,2.6,2.4,1.0,8,2,0,0.8,2.0,1.4,2.2,0.6,2.4,1.0,2.6,0.8,2.8,0.85,2.6,0.8,-0.3999999999999999,16,111,72,0.0,1,2,1,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.125,0.75,2.25,0,1,7,0.0,1.0,2.6,0.2,0.0,0.75,2.25,0.125,0.0,0.75,2.25,0.125,0.0,0.0,23,1,-12,0.0,-1,2,3,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.0,1.0,1.2000000000000002,0.0,-1,7,110,84,-0.3999999999999999,0.0,0,0.0,0.0,1,0,2,2024-10-26 14:00:00+00:00
9,2.236842105263158,1.1,1.1,1.7,3,2,5,0.3,1.4,1.0,1.6,0.4,1.1,1.7,1.1,0.3,1.05,1.6,1.25,0.35,0.5,5,56,-17,1.0,1,2,0,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.5,1.7,4,2,4,0.4,1.6,1.6,1.4,0.4,1.5,1.7,1.4,0.4,1.5,1.5,1.3,0.35,0.0,14,58,-6,0.5,-1,1,3,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.20000000000000018,-0.20000000000000018,0.6000000000000001,0.0,0,9,-2,-11,0.5,0.0,2,0.0,0.5,1,1,1,2024-10-26 16:30:00+00:00
9,2.263157894736842,2.0,2.1,1.2,6,2,2,0.6,2.0,1.0,2.0,0.6,2.1,1.2,2.0,0.6,2.5,1.5,2.05,0.6,0.0,9,77,21,0.5,-1,1,2,6,100.0,0.0,6.0,1.0,1.0,0.8,0.8,1.5,1.4,1.3,4,3,3,0.4,0.8,1.2,1.0,0.2,1.4,1.3,1.5,0.4,1.95,1.25,1.75,0.5,-0.5,7,72,23,0.5,-1,0,1,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.0,1.2,0.19999999999999996,99.15,-2,-2,5,-2,0.5,0.85,2,2.0,3.0,2,1,2,2024-10-27 14:00:00+00:00
9,2.263157894736842,0.9,1.3,1.2,2,3,5,0.2,0.6,1.2,0.4,0.0,1.3,1.2,0.9,0.2,1.55,1.25,1.2,0.3,-0.5,19,52,-7,0.0,-1,0,1,5,100.0,0.0,9.0,1.0,1.0,0.8,0.8,1.6,2.1,1.1,5,1,4,0.5,2.4,1.2,1.8,0.6,2.1,1.1,1.6,0.5,1.85,1.55,1.45,0.45,0.19999999999999996,15,79,22,0.0,1,4,1,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.4,-1.7999999999999998,0.0,99.15,-3,-4,-27,-29,-0.7,0.85,2,1.0,2.5,1,0,2,2024-10-27 14:00:00+00:00
9,2.263157894736842,1.1,1.5,1.9,3,2,5,0.3,1.4,2.0,1.0,0.2,1.5,1.9,1.1,0.3,1.55,2.15,1.05,0.25,-0.10000000000000009,18,60,-18,0.0,-1,1,4,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.7,1.2,1.1,5,2,3,0.5,1.0,0.8,1.6,0.4,1.2,1.1,1.7,0.5,1.4,1.55,1.35,0.35,-0.09999999999999987,10,71,-3,0.5,1,2,1,8,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,-0.6000000000000001,0.3999999999999999,-1.2,-72.08818660613744,0,-8,-11,-15,-2.220446049250313e-16,1.15,2,1.0,1.5,2,1,2,2024-10-27 14:00:00+00:00
9,2.3421052631578947,2.3,1.8,0.9,7,2,1,0.7,2.0,1.4,2.0,0.6,1.8,0.9,2.3,0.7,2.2,0.7,2.4,0.75,-0.2999999999999998,2,106,69,1.0,-1,0,2,8,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,2.5,2.0,0.6,8,1,1,0.8,1.6,0.6,2.4,0.8,2.0,0.6,2.5,0.8,1.9,0.95,2.15,0.65,-0.10000000000000009,12,103,57,0.5,1,2,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.3999999999999999,0.3999999999999999,-0.7999999999999999,58.429903926766805,1,10,3,12,-0.19999999999999973,-2.15,2,2.0,1.0,2,2,1,2024-10-27 16:30:00+00:00
10,2.3684210526315788,1.5,1.3,1.2,4,3,3,0.4,0.6,1.4,0.4,0.0,1.3,1.2,1.5,0.4,1.85,1.35,1.6,0.45,-1.1,7,72,22,0.5,-1,1,2,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.1,1.9,1.1,6,3,1,0.6,2.2,1.8,1.6,0.4,1.9,1.1,2.1,0.6,2.0,0.8,2.3,0.7,-0.5,2,107,69,1.0,0,2,2,5,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,-1.2000000000000002,-1.6,0.40000000000000013,-58.429903926766805,0,-5,-35,-47,-0.6000000000000001,2.15,2,1.0,2.0,1,0,2,2024-11-02 12:30:00+00:00
10,2.3947368421052633,1.2,1.2,1.3,3,3,4,0.3,1.2,1.2,1.4,0.4,1.2,1.3,1.2,0.3,1.4,1.45,1.4,0.4,0.19999999999999996,3,60,-13,1.0,0,1,1,7,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,2.6,2.3,1.0,8,2,0,0.8,1.8,1.2,2.2,0.6,2.3,1.0,2.6,0.8,2.7,0.8,2.6,0.8,-0.3999999999999999,16,114,73,0.0,1,1,0,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.8000000000000003,-0.6000000000000001,0.0,85.73238773648536,0,13,-54,-86,0.5999999999999999,-1.15,2,0.5,3.5,2,1,2,2024-11-02 15:00:00+00:00
10,2.3947368421052633,0.4444444444444444,1.0,2.2222222222222223,0,4,5,0.0,1.4,2.6,0.4,0.0,1.0,2.2222222222222223,0.4444444444444444,0.0,1.0,2.2222222222222223,0.4444444444444444,0.0,0.0,21,4,-11,0.0,-1,3,4,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.0,1.4444444444444444,1.8888888888888888,2,3,4,0.2222222222222222,1.6,2.0,1.4,0.4,1.4444444444444444,1.8888888888888888,1.0,0.2222222222222222,1.4444444444444444,1.8888888888888888,1.0,0.2222222222222222,0.0,22,9,-4,0.0,-1,1,3,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.9999999999999999,-0.20000000000000018,-0.6000000000000001,0.0,0,1,-5,-7,0.0,0.0,0,0.0,0.0,1,1,1,2024-11-02 15:00:00+00:00
10,2.3947368421052633,2.5,1.9,0.5,8,1,1,0.8,2.0,0.8,2.6,0.8,1.9,0.5,2.5,0.8,1.95,1.05,2.05,0.6,0.10000000000000009,12,104,57,0.5,0,2,2,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,1.6,1.4,4,4,2,0.4,2.0,2.0,1.6,0.4,1.6,1.4,1.6,0.4,1.1,1.5,1.25,0.3,0.0,4,64,-3,1.0,0,2,2,7,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,1.0,0.0,1.2,-79.0506355957659,-2,-8,40,60,0.10000000000000009,1.15,2,2.0,1.5,2,1,2,2024-11-02 15:00:00+00:00
10,2.3947368421052633,1.9,1.3,0.8,5,4,1,0.5,1.4,1.0,1.6,0.4,1.3,0.8,1.9,0.5,1.3,1.25,1.4,0.35,-0.2999999999999998,11,52,-14,0.5,1,3,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.1,1.4,1.9,3,2,5,0.3,1.6,2.0,1.4,0.4,1.4,1.9,1.1,0.3,1.5,2.15,1.05,0.25,0.2999999999999998,18,63,-17,0.0,1,2,1,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.20000000000000018,-0.20000000000000018,1.0,0.0,1,7,-11,3,-0.5999999999999996,0.0,2,2.0,1.5,3,0,2,2024-11-02 15:00:00+00:00
10,2.3947368421052633,0.1111111111111111,0.6666666666666666,2.111111111111111,0,1,8,0.0,1.0,2.2,0.2,0.0,0.6666666666666666,2.111111111111111,0.1111111111111111,0.0,0.6666666666666666,2.111111111111111,0.1111111111111111,0.0,0.0,23,1,-13,0.0,-1,0,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.9,1.1,1.8,2,3,5,0.2,1.2,0.6,1.8,0.4,1.1,1.8,0.9,0.2,1.05,1.5,1.3,0.35,0.9,5,57,-17,1.0,0,1,1,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.6,-0.19999999999999996,-1.6,0.0,1,-18,-56,4,-0.9,0.0,0,0.0,0.0,1,0,2,2024-11-02 15:00:00+00:00
10,2.526315789473684,0.2,1.2,2.7,0,2,8,0.0,1.6,2.8,0.2,0.0,1.2,2.7,0.2,0.0,1.1,2.35,0.5,0.1,0.0,13,48,-28,0.5,0,2,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.9,1.1,1.1,2,3,5,0.2,0.4,0.8,0.8,0.2,1.1,1.1,0.9,0.2,1.55,1.1,1.35,0.35,-0.09999999999999998,19,55,-6,0.0,1,1,0,6,100.0,0.0,9.0,1.0,1.0,0.8,0.8,-0.6000000000000001,1.2000000000000002,-1.9999999999999998,-99.15,1,6,-7,-22,0.09999999999999998,-0.85,2,1.5,3.0,2,2,1,2024-11-02 17:30:00+00:00
10,2.5526315789473686,1.6,2.1,1.0,5,1,4,0.5,2.4,1.2,1.8,0.6,2.1,1.0,1.6,0.5,1.65,1.6,1.3,0.4,0.19999999999999996,15,79,21,0.0,-1,0,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.8,1.6,1.6,5,3,2,0.5,1.8,1.0,1.8,0.4,1.6,1.6,1.8,0.5,1.65,1.75,1.55,0.4,0.0,17,86,20,0.0,0,1,1,8,100.0,0.0,4.0,1.0,1.0,0.8,0.8,0.0,0.5999999999999999,-0.19999999999999996,-99.15,-1,2,-7,1,0.19999999999999996,-0.85,2,2.5,1.0,4,1,2,2024-11-03 14:00:00+00:00
