home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_form_momentum,home_scoring_consistency,home_availability_rate,home_key_players_out,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_form_momentum,away_scoring_consistency,away_availability_rate,away_key_players_out,home_prev_gw_result,home_prev_gw_goals_scored,home_prev_gw_goals_conceded,home_prev_gw_was_home,home_days_since_last_match,home_prev_gw_result_encoded,away_prev_gw_result,away_prev_gw_goals_scored,away_prev_gw_goals_conceded,away_prev_gw_was_home,away_days_since_last_match,away_prev_gw_result_encoded,home_league_position,home_points,home_goal_difference,home_position_category,home_position_category_encoded,away_league_position,away_points,away_goal_difference,away_position_category,away_position_category_encoded,h2h_matches,h2h_home_goals_avg,h2h_away_goals_avg,attack_differential,defense_differential,form_differential,availability_differential,rest_differential,position_differential,points_differential,goal_difference_differential,home_position_strength,away_position_strength,gameweek,home_goals,away_goals,season,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_clean_sheets_l5,home_btts_l5,home_high_scoring_rate,home_low_scoring_rate,home_squad_depth,home_venue_ppg,home_venue_goals_avg,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_clean_sheets_l5,away_btts_l5,away_high_scoring_rate,away_low_scoring_rate,away_squad_depth,away_venue_ppg,away_venue_goals_avg
0.8,1.2,1.0,0.2,0.75,0.4340578300578996,100.0,0,1.2,2.0,0.8,0.2,-0.75,0.5444665782197482,98.4479500818232,0,W,3.0,1.0,1,7,1,L,1.0,5.0,0,7,-1,5,140,20,top_half,3,18,28,-44,relegation,0,2,3.0,3.0,-0.3999999999999999,0.8,0.19999999999999996,1.552049918176806,0,13,112,64,0.8,0.15,7,2,1,2025-26,0.8,0.8,1.5,0.4,0.2,0.4,0.2,0.8,4.0,2.0,1.2,1.0,2.2,0.5,0.1,0.2,0.6,0.4,0.6,10.0,0.2,1.0
1.6,1.6,1.4,0.4,0.0,0.5278640450004206,100.0,0,2.0,1.2,1.4,0.4,0.75,0.3333333333333333,100.0,0,W,3.0,1.0,1,8,1,W,5.0,1.0,1,8,1,15,102,-2,bottom_half,1,3,172,98,top_4,4,4,1.5,0.5,-0.3999999999999999,-0.40000000000000013,0.0,0.0,0,-12,-70,-100,0.3,0.9,7,0,1,2025-26,1.7,1.8,1.4,0.4,0.2,0.8,0.4,0.6,5.0,2.0,2.4,2.0,0.7,2.0,0.6,0.2,0.6,0.4,0.6,5.0,1.6,1.6
0.2,2.0,0.2,0.0,0.0,0.6909830056250525,100.0,0,1.6,1.6,1.4,0.4,0.0,0.646110632135477,100.0,0,L,0.0,2.0,0,12,-1,W,2.0,1.0,1,13,1,14,106,-13,mid_table,2,4,143,39,top_4,4,4,1.0,1.0,-1.4000000000000001,-0.3999999999999999,-1.2,0.0,-1,-10,-37,-52,0.35,0.85,8,0,3,2025-26,0.9,1.6,0.9,0.2,0.0,0.2,0.0,1.0,5.0,0.8,1.0,1.5,1.1,1.7,0.5,0.2,0.8,0.6,0.4,6.0,1.4,1.8
1.8,1.4,1.6,0.4,-0.5,0.5444665782197482,79.90063559576589,2,0.8,0.4,1.6,0.4,0.5,0.5444665782197482,100.0,0,D,1.0,1.0,0,13,0,W,2.0,0.0,1,13,1,9,118,0,top_half,3,6,135,45,top_half,3,4,2.0,1.0,1.0,-0.9999999999999999,0.0,-20.09936440423411,0,-3,-17,-45,0.6,0.75,8,2,1,2025-26,1.9,1.3,1.8,0.5,0.0,1.0,0.6,0.4,7.0,1.8,1.8,0.8,0.7,1.2,0.3,0.8,0.2,0.2,0.8,5.0,0.8,0.2
1.6,0.8,2.0,0.6,-0.75,0.4672514169971265,100.0,0,1.6,0.8,2.2,0.6,0.0,0.4672514169971265,86.58238773648536,2,L,1.0,2.0,0,13,-1,W,3.0,1.0,1,14,1,10,114,3,top_half,3,9,118,2,top_half,3,4,0.0,0.0,0.0,0.0,-0.20000000000000018,13.417612263514641,-1,-1,-4,1,0.55,0.6,8,3,3,2025-26,1.6,0.8,1.9,0.5,0.4,0.6,0.6,0.4,9.0,1.8,1.6,1.4,1.2,1.7,0.5,0.4,0.6,0.6,0.4,5.0,1.4,1.6
1.0,2.4,0.2,0.0,0.0,0.585786437626905,98.4479500818232,0,1.2,1.2,1.0,0.2,-0.25,0.4340578300578996,74.45698359063594,2,L,1.0,2.0,0,13,-1,L,1.0,2.0,1,14,-1,18,28,-45,relegation,0,25,8,-4,relegation,0,0,1.5,1.5,-0.19999999999999996,-1.2,-0.8,23.99096649118725,-1,7,20,-41,0.15,-0.2,8,2,0,2025-26,1.0,2.3,0.4,0.1,0.0,0.8,0.2,0.8,10.0,0.8,1.0,1.2,1.2,1.0,0.2,0.2,0.6,0.4,0.6,8.0,1.0,1.0
2.2,0.8,2.0,0.6,0.75,0.3585701736362872,100.0,0,1.4,1.2,1.6,0.4,0.0,0.4672514169971265,100.0,0,W,1.0,0.0,0,12,1,W,2.0,1.0,1,13,1,3,175,99,top_4,4,13,107,-11,mid_table,2,4,1.5,2.5,0.8000000000000003,0.3999999999999999,0.3999999999999999,0.0,-1,10,68,110,0.9,0.4,8,2,0,2025-26,2.0,0.7,2.0,0.6,0.4,0.6,0.4,0.6,5.0,2.4,2.4,1.5,0.8,2.0,0.6,0.2,0.8,0.4,0.6,5.0,1.8,1.6
0.8,0.8,1.6,0.4,-0.75,0.5444665782197482,84.87524596181073,2,1.0,1.8,0.4,0.0,0.25,0.585786437626905,100.0,0,L,0.0,2.0,0,14,-1,D,1.0,1.0,1,13,0,24,11,1,relegation,0,17,90,-39,bottom_half,1,0,1.5,1.5,-0.19999999999999996,1.0,1.2000000000000002,-15.124754038189266,1,-7,-79,40,-0.15,0.2,8,2,0,2025-26,0.8,0.8,1.6,0.4,0.4,0.4,0.2,0.8,3.0,2.3333333333333335,2.0,0.8,2.1,0.3,0.0,0.0,0.8,0.2,0.8,5.0,0.2,0.6
1.2,1.8,1.2,0.4,0.0,0.4772255750516611,100.0,0,1.6,0.6,2.0,0.6,0.75,0.4672514169971265,59.279903926766806,3,L,1.0,3.0,0,14,-1,W,2.0,0.0,1,14,1,12,109,-9,mid_table,2,2,179,108,top_4,4,4,1.5,1.5,-0.40000000000000013,-1.2000000000000002,-0.8,40.720096073233194,0,-10,-70,-117,0.45,0.95,8,0,1,2025-26,1.2,1.8,1.1,0.3,0.2,0.6,0.2,0.8,5.0,1.4,1.2,1.9,0.6,2.3,0.7,0.4,0.4,0.6,0.4,6.0,2.0,1.4
1.6,1.0,1.6,0.4,0.75,0.4672514169971265,100.0,0,1.2,1.2,1.6,0.4,0.75,0.4340578300578996,100.0,0,W,2.0,1.0,0,15,1,W,2.0,1.0,1,14,1,9,118,20,top_half,3,5,143,21,top_half,3,4,2.5,2.0,0.40000000000000013,0.19999999999999996,0.0,0.0,1,-4,-25,-1,0.6,0.8,8,1,2,2025-26,1.4,1.3,1.4,0.4,0.2,0.6,0.6,0.4,5.0,0.8,1.0,0.9,0.9,1.5,0.4,0.2,0.6,0.4,0.6,4.0,1.0,0.4
1.2,1.0,1.8,0.6,-0.75,0.6909830056250527,100.0,0,1.6,1.8,1.8,0.6,0.0,0.4672514169971265,72.93818660613744,2,L,1.0,2.0,0,14,-1,W,2.0,0.0,1,15,1,2,181,94,top_4,4,11,112,-13,mid_table,2,4,1.0,2.5,-0.40000000000000013,0.8,0.0,27.061813393862565,-1,9,69,107,0.95,0.5,8,1,2,2025-26,1.8,1.5,1.7,0.5,0.4,0.6,0.2,0.8,5.0,2.2,2.0,1.1,1.4,1.3,0.4,0.2,0.6,0.6,0.4,7.0,0.2,1.0
1.0,1.6,0.8,0.2,-0.75,0.4494897427831781,100.0,0,1.4,1.8,0.8,0.2,0.0,0.4672514169971265,100.0,0,L,0.0,2.0,0,16,-1,L,0.0,1.0,1,15,-1,16,99,-40,bottom_half,1,15,102,-3,bottom_half,1,4,2.0,1.5,-0.3999999999999999,0.19999999999999996,0.0,0.0,1,-1,-3,-37,0.25,0.3,8,0,2,2025-26,1.2,1.9,1.0,0.3,0.2,0.4,0.2,0.8,5.0,0.2,0.8,1.3,1.6,1.1,0.3,0.0,0.8,0.4,0.6,5.0,0.8,1.0
1.2,1.6,0.8,0.2,0.0,0.4340578300578996,74.45698359063594,2,0.4,2.0,0.2,0.0,0.0,0.6461106321354769,100.0,0,L,0.0,2.0,0,6,-1,L,0.0,2.0,1,4,-1,25,8,-6,relegation,0,16,99,-42,bottom_half,1,0,1.5,1.5,0.7999999999999999,0.3999999999999999,0.6000000000000001,-25.543016409364057,2,-9,-91,36,-0.2,0.25,9,2,1,2025-26,1.2,1.6,0.8,0.2,0.0,0.6,0.4,0.6,8.0,1.25,1.0,1.0,2.1,0.7,0.2,0.0,0.4,0.0,1.0,5.0,1.4,1.4
1.0,0.8,1.4,0.4,-0.75,0.585786437626905,100.0,0,1.2,1.6,1.2,0.4,-0.75,0.4772255750516611,100.0,0,L,1.0,2.0,0,7,-1,L,0.0,1.0,1,6,-1,6,135,44,top_half,3,12,109,-10,mid_table,2,4,2.0,1.0,-0.19999999999999996,0.8,0.19999999999999996,0.0,1,6,26,54,0.75,0.45,9,2,1,2025-26,0.7,0.9,0.9,0.2,0.6,0.4,0.2,0.8,5.0,1.2,1.2,1.1,1.6,1.1,0.3,0.2,0.6,0.2,0.8,5.0,0.8,1.2
1.8,1.6,1.4,0.4,0.5,0.5444665782197482,100.0,0,0.8,0.6,1.6,0.4,0.5,0.5444665782197482,84.87524596181073,2,W,3.0,0.0,0,7,1,W,2.0,0.0,1,7,1,4,146,42,top_4,4,23,14,3,relegation,0,0,1.5,1.5,1.0,-1.0,-0.20000000000000018,15.124754038189266,0,19,132,39,0.85,-0.1,9,1,2,2025-26,1.8,0.9,2.0,0.6,0.2,0.8,0.6,0.4,6.0,2.0,1.2,0.8,0.6,1.6,0.4,0.6,0.2,0.2,0.8,3.0,1.0,0.25
1.4,1.6,1.8,0.6,0.75,0.5278640450004206,72.93818660613744,2,1.8,1.4,1.6,0.4,0.75,0.5444665782197482,79.90063559576589,2,W,2.0,1.0,0,6,1,W,2.0,1.0,1,7,1,11,115,-12,mid_table,2,7,121,1,top_half,3,4,1.0,1.5,-0.40000000000000013,-0.20000000000000018,0.19999999999999996,-6.962448989628456,-1,-4,-6,-13,0.5,0.7,9,4,2,2025-26,1.3,1.3,1.6,0.5,0.2,0.6,0.6,0.4,7.0,2.4,1.8,1.9,1.4,1.8,0.5,0.0,1.0,0.6,0.4,7.0,1.4,1.8
1.6,1.4,1.4,0.4,0.5,0.4672514169971265,100.0,0,1.2,1.4,1.2,0.4,-0.75,0.6909830056250525,100.0,0,W,2.0,0.0,0,5,1,L,1.0,2.0,1,6,-1,15,105,-1,bottom_half,1,2,181,93,top_4,4,4,0.5,0.0,0.40000000000000013,0.0,0.19999999999999996,0.0,-1,-13,-76,-94,0.3,0.95,9,3,2,2025-26,1.4,1.6,1.1,0.3,0.2,0.6,0.6,0.4,5.0,1.4,1.6,1.7,1.5,1.6,0.5,0.2,0.8,0.2,0.8,5.0,1.2,1.6
2.0,1.4,1.8,0.4,-0.5,0.4494897427831781,86.58238773648536,2,0.2,2.0,0.2,0.0,0.0,0.6909830056250525,100.0,0,D,3.0,3.0,0,8,0,L,0.0,3.0,1,8,-1,8,119,2,top_half,3,15,106,-16,bottom_half,1,4,3.0,2.0,1.8,0.6000000000000001,1.6,-13.417612263514641,0,7,13,18,0.65,0.3,9,2,0,2025-26,1.7,1.4,1.8,0.5,0.2,0.8,0.8,0.2,5.0,2.6,1.6,0.7,1.7,0.8,0.2,0.0,0.2,0.0,1.0,5.0,1.0,0.8
1.6,0.8,2.2,0.6,0.5,0.4672514169971265,100.0,0,2.4,0.4,2.6,0.8,0.0,0.3740666961489728,100.0,0,W,2.0,1.0,0,7,1,W,2.0,0.0,1,8,1,5,146,22,top_half,3,3,178,101,top_4,4,4,1.5,1.0,-0.7999999999999998,-0.4,-0.3999999999999999,0.0,-1,-2,-32,-79,0.8,0.9,9,1,0,2025-26,1.0,1.0,1.5,0.4,0.2,0.8,0.6,0.4,4.0,2.0,1.4,2.2,0.7,2.2,0.7,0.6,0.4,0.6,0.4,5.0,2.0,1.8
1.8,0.4,2.6,0.8,0.0,0.5444665782197482,59.279903926766806,3,1.6,1.4,1.6,0.4,0.0,0.4672514169971265,100.0,0,W,1.0,0.0,0,7,1,D,3.0,3.0,1,8,0,1,182,109,top_4,4,11,115,3,mid_table,2,4,3.5,3.0,0.19999999999999996,0.9999999999999999,1.0,-40.720096073233194,-1,10,67,106,1.0,0.5,9,1,0,2025-26,1.8,0.4,2.5,0.8,0.6,0.4,0.6,0.4,6.0,2.6,2.4,1.7,1.1,1.7,0.4,0.2,0.8,0.6,0.4,9.0,1.6,1.4
0.6,1.6,0.4,0.0,0.0,0.6461106321354769,100.0,0,1.0,1.8,0.8,0.2,0.75,0.585786437626905,98.4479500818232,0,L,0.0,2.0,0,8,-1,W,2.0,0.0,1,8,1,17,90,-41,bottom_half,1,18,31,-43,relegation,0,2,1.0,1.0,-0.4,0.19999999999999996,-0.4,1.552049918176806,0,1,59,2,0.2,0.15,9,2,3,2025-26,0.8,2.1,0.3,0.0,0.0,0.6,0.0,1.0,5.0,0.4,1.0,1.1,1.9,0.7,0.2,0.2,0.6,0.2,0.8,10.0,0.0,1.0
0.8,1.2,1.0,0.2,-0.25,0.5444665782197482,100.0,0,1.8,1.2,1.6,0.4,-0.75,0.5444665782197482,100.0,0,L,0.0,2.0,0,8,-1,L,1.0,2.0,1,7,-1,14,107,-13,mid_table,2,9,118,19,top_half,3,4,2.5,0.5,-1.0,0.0,-0.6000000000000001,0.0,1,-5,-11,-32,0.35,0.6,9,0,3,2025-26,1.2,0.9,1.7,0.5,0.2,0.6,0.2,0.8,5.0,2.2,1.4,1.5,1.3,1.4,0.4,0.2,0.8,0.6,0.4,5.0,2.0,1.8
2.0,1.8,1.6,0.4,-0.25,0.585786437626905,79.90063559576589,2,1.6,1.6,1.4,0.4,0.0,0.4672514169971265,74.45698359063594,2,L,2.0,4.0,0,6,-1,W,2.0,1.0,1,7,1,9,121,-1,top_half,3,25,11,-5,relegation,0,0,1.5,1.5,0.3999999999999999,-0.19999999999999996,0.20000000000000018,5.443652005129948,-1,16,110,4,0.6,-0.2,10,3,0,2025-26,1.8,1.6,1.5,0.4,0.0,1.0,0.8,0.2,7.0,2.2,2.0,1.6,1.6,1.4,0.4,0.0,0.8,0.6,0.4,8.0,0.75,0.75
1.6,1.6,1.4,0.4,-0.75,0.4672514169971265,100.0,0,1.8,1.4,1.8,0.6,0.75,0.4340578300578996,100.0,0,L,0.0,1.0,0,6,-1,W,3.0,2.0,1,6,1,11,115,2,mid_table,2,13,108,0,mid_table,2,4,2.0,1.0,-0.19999999999999996,-0.20000000000000018,-0.40000000000000013,0.0,0,2,7,2,0.5,0.4,10,2,0,2025-26,1.3,1.0,1.4,0.3,0.0,0.8,0.6,0.4,9.0,1.8,2.0,1.5,1.5,1.4,0.4,0.2,0.6,0.6,0.4,5.0,0.8,1.2
1.6,2.0,1.4,0.4,0.5,0.5278640450004206,98.4479500818232,0,1.4,0.4,2.6,0.8,0.5,0.646110632135477,59.279903926766806,3,W,3.0,2.0,0,6,1,W,1.0,0.0,1,6,1,18,34,-42,relegation,0,1,185,110,top_4,4,2,0.0,1.0,0.20000000000000018,-1.6,-1.2000000000000002,39.16804615505639,0,-17,-151,-152,0.15,1.0,10,0,2,2025-26,1.3,1.9,1.0,0.3,0.2,0.8,0.4,0.6,10.0,1.4,1.2,1.8,0.4,2.5,0.8,0.6,0.4,0.4,0.6,6.0,2.4,1.2
1.2,2.0,0.6,0.2,-0.75,0.47722557505166113,100.0,0,1.0,2.0,0.4,0.0,0.0,0.585786437626905,100.0,0,L,1.0,2.0,0,7,-1,L,2.0,3.0,1,6,-1,12,109,-11,mid_table,2,17,90,-42,bottom_half,1,4,2.0,1.5,0.19999999999999996,0.0,0.19999999999999996,0.0,1,5,19,31,0.45,0.2,10,3,0,2025-26,0.9,1.6,0.8,0.2,0.0,0.8,0.2,0.8,5.0,1.4,1.0,0.8,2.0,0.3,0.0,0.0,0.8,0.2,0.8,5.0,0.2,0.6
0.2,1.8,0.2,0.0,-0.25,0.6909830056250525,100.0,0,2.2,1.4,2.4,0.8,0.0,0.47722557505166113,72.93818660613744,2,L,0.0,2.0,0,6,-1,W,4.0,2.0,1,6,1,15,106,-18,bottom_half,1,11,118,-10,mid_table,2,4,1.5,2.5,-2.0,-0.40000000000000013,-2.1999999999999997,27.061813393862565,0,-4,-12,-8,0.3,0.5,10,2,2,2025-26,0.5,1.8,0.5,0.1,0.0,0.2,0.0,1.0,5.0,0.6,0.6,1.7,1.4,1.9,0.6,0.2,0.8,0.8,0.2,7.0,0.8,0.8
1.8,1.2,1.6,0.4,0.5,0.5444665782197482,100.0,0,1.6,1.6,1.2,0.4,0.0,0.5278640450004206,100.0,0,W,3.0,0.0,0,6,1,L,1.0,2.0,1,7,-1,9,121,22,top_half,3,5,146,41,top_half,3,4,2.0,0.0,0.19999999999999996,0.40000000000000013,0.40000000000000013,0.0,-1,-4,-25,-19,0.6,0.8,10,0,1,2025-26,1.8,1.1,1.7,0.5,0.2,0.8,0.6,0.4,5.0,0.8,1.2,1.8,1.1,1.7,0.5,0.2,0.8,0.4,0.6,6.0,2.0,2.4
1.4,2.0,0.6,0.2,-0.75,0.646110632135477,100.0,0,1.8,0.8,2.6,0.8,0.5,0.5444665782197482,100.0,0,L,2.0,3.0,0,7,-1,W,1.0,0.0,1,6,1,2,181,92,top_4,4,5,149,23,top_half,3,4,2.5,2.5,-0.40000000000000013,-1.2,-2.0,0.0,1,3,32,69,0.95,0.8,10,2,0,2025-26,1.7,1.5,1.6,0.5,0.0,1.0,0.4,0.6,5.0,2.0,1.8,0.9,1.0,1.5,0.4,0.2,0.8,0.6,0.4,4.0,1.0,0.6
0.6,1.8,0.2,0.0,0.0,0.6461106321354769,100.0,0,1.2,1.0,1.4,0.4,0.5,0.5444665782197482,100.0,0,L,1.0,2.0,0,8,-1,W,2.0,1.0,1,8,1,16,99,-43,bottom_half,1,6,138,45,top_half,3,4,1.0,2.5,-0.6,-0.8,-1.2,0.0,0,-10,-39,-88,0.25,0.75,10,3,1,2025-26,1.0,2.1,0.7,0.2,0.0,0.6,0.0,1.0,5.0,0.0,0.6,0.9,0.9,1.2,0.3,0.4,0.6,0.4,0.6,5.0,0.6,0.2
1.8,0.6,2.0,0.6,-0.25,0.34205126154338317,100.0,0,2.0,1.2,1.8,0.4,0.5,0.4494897427831781,86.58238773648536,2,L,0.0,1.0,0,7,-1,W,2.0,0.0,1,7,1,3,178,100,top_4,4,8,122,4,top_half,3,4,4.5,1.0,-0.19999999999999996,0.6,0.19999999999999996,13.417612263514641,0,5,56,96,0.9,0.65,10,3,1,2025-26,1.9,0.7,1.9,0.6,0.4,0.4,0.4,0.6,5.0,2.4,2.6,1.8,1.1,2.1,0.6,0.4,0.6,0.8,0.2,5.0,1.0,1.8
1.2,0.8,2.0,0.6,0.5,0.5444665782197482,84.87524596181073,2,0.8,1.8,0.8,0.2,0.0,0.5444665782197482,100.0,0,W,2.0,1.0,0,9,1,L,0.0,3.0,1,8,-1,22,17,4,relegation,0,14,107,-16,mid_table,2,0,1.5,1.5,0.3999999999999999,1.0,1.2,-15.124754038189266,1,-8,-90,20,-0.05,0.35,10,1,1,2025-26,1.2,0.8,2.0,0.6,0.4,0.4,0.4,0.6,3.0,2.5,2.0,1.0,1.2,1.4,0.4,0.0,0.6,0.2,0.8,5.0,1.2,1.0
1.4,1.0,1.4,0.4,-0.25,0.4672514169971265,100.0,0,2.2,1.6,2.0,0.6,0.25,0.47722557505166113,72.93818660613744,2,L,0.0,1.0,1,6,-1,D,2.0,2.0,0,6,0,9,121,21,top_half,3,10,119,-10,top_half,3,4,1.5,2.5,-0.8000000000000003,0.6000000000000001,-0.6000000000000001,27.061813393862565,0,1,2,31,0.6,0.55,11,2,2,2025-26,1.7,0.8,1.7,0.5,0.2,0.6,0.4,0.6,5.0,0.8,1.0,1.7,1.6,1.7,0.5,0.2,0.8,0.8,0.2,7.0,1.0,1.2
0.8,1.6,1.0,0.2,0.0,0.5444665782197482,100.0,0,1.2,1.8,0.6,0.2,0.75,0.4772255750516611,100.0,0,D,1.0,1.0,0,4,0,W,3.0,0.0,1,7,1,14,108,-16,mid_table,2,12,112,-8,mid_table,2,4,0.5,1.5,-0.3999999999999999,0.19999999999999996,0.4,0.0,-3,-2,-4,-8,0.35,0.45,11,2,0,2025-26,1.0,1.3,1.2,0.3,0.0,0.6,0.2,0.8,5.0,1.6,1.0,1.2,1.4,1.1,0.3,0.2,0.6,0.2,0.8,5.0,0.2,0.8
1.0,1.6,0.8,0.2,0.5,0.4494897427831781,100.0,0,1.4,2.2,1.2,0.4,0.0,0.4672514169971265,98.4479500818232,0,W,3.0,1.0,1,6,1,L,0.0,2.0,1,7,-1,16,102,-41,bottom_half,1,18,34,-44,relegation,0,2,2.0,2.0,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,1.552049918176806,-1,2,68,3,0.25,0.15,11,3,2,2025-26,1.0,2.1,0.7,0.2,0.0,0.6,0.2,0.8,5.0,0.6,1.0,1.2,1.9,1.0,0.3,0.2,0.6,0.4,0.6,10.0,0.6,1.4
1.2,0.8,2.0,0.6,-0.5,0.5444665782197482,84.87524596181073,2,1.6,0.2,3.0,1.0,0.0,0.646110632135477,59.279903926766806,3,D,1.0,1.0,1,4,0,W,2.0,0.0,0,7,1,22,18,4,relegation,0,1,188,112,top_4,4,0,1.5,1.5,-0.40000000000000013,-0.6000000000000001,-1.0,25.595342035043927,-3,-21,-170,-108,-0.05,1.0,11,2,2,2025-26,1.2,0.8,1.8,0.5,0.4,0.4,0.4,0.6,3.0,2.2,1.8,1.8,0.3,2.5,0.8,0.8,0.2,0.6,0.4,6.0,2.4,1.2
1.6,1.2,1.8,0.6,0.75,0.5278640450004206,100.0,0,0.8,2.0,0.4,0.0,-0.25,0.5444665782197482,100.0,0,W,1.0,0.0,0,7,1,L,0.0,3.0,0,7,-1,4,149,42,top_4,4,17,90,-45,bottom_half,1,4,2.5,3.5,0.8,0.8,1.4,0.0,0,13,59,87,0.85,0.2,11,3,0,2025-26,1.8,1.1,1.7,0.5,0.4,0.6,0.4,0.6,6.0,1.4,1.2,0.7,2.2,0.2,0.0,0.0,0.6,0.2,0.8,5.0,0.2,0.2
1.6,1.0,2.4,0.8,-0.75,0.4672514169971265,100.0,0,2.2,1.8,1.6,0.4,-0.25,0.5444665782197482,86.58238773648536,2,L,0.0,2.0,0,7,-1,L,1.0,3.0,0,6,-1,5,149,21,top_half,3,9,122,2,top_half,3,4,2.0,1.5,-0.6000000000000001,0.8,0.7999999999999998,13.417612263514641,1,4,27,19,0.8,0.6,11,4,0,2025-26,0.9,1.0,1.5,0.4,0.2,0.6,0.6,0.4,4.0,2.0,1.2,1.7,1.4,1.8,0.5,0.2,0.8,0.8,0.2,5.0,1.0,1.8
1.6,1.4,1.4,0.4,0.0,0.4672514169971265,100.0,0,2.2,1.4,2.0,0.6,0.0,0.5444665782197482,79.90063559576589,2,W,2.0,0.0,1,7,1,W,3.0,0.0,1,7,1,11,118,4,mid_table,2,7,124,2,top_half,3,4,1.5,2.0,-0.6000000000000001,0.0,-0.6000000000000001,20.09936440423411,0,-4,-6,2,0.5,0.7,11,0,0,2025-26,1.4,0.9,1.6,0.4,0.2,0.6,0.6,0.4,9.0,1.8,1.6,1.7,1.5,1.5,0.4,0.2,0.8,0.8,0.2,7.0,0.8,1.4
1.6,1.2,1.8,0.6,-0.75,0.3973654529310078,100.0,0,1.4,1.6,1.2,0.4,0.0,0.646110632135477,100.0,0,L,0.0,2.0,0,7,-1,L,1.0,3.0,0,7,-1,14,108,-2,mid_table,2,6,138,43,top_half,3,4,3.0,0.5,0.20000000000000018,0.40000000000000013,0.6000000000000001,0.0,0,-8,-30,-45,0.35,0.75,11,3,1,2025-26,1.4,1.6,1.3,0.4,0.2,0.4,0.6,0.4,5.0,2.0,1.8,1.0,1.1,1.2,0.3,0.2,0.8,0.4,0.6,5.0,0.6,0.4
0.4,2.0,0.2,0.0,0.25,0.5278640450004206,100.0,0,1.0,2.0,0.8,0.2,-0.25,0.5,74.45698359063594,2,D,2.0,2.0,1,7,0,L,0.0,3.0,0,7,-1,15,107,-18,bottom_half,1,25,11,-8,relegation,0,0,1.5,1.5,-0.6,0.0,-0.6000000000000001,25.543016409364057,0,10,96,-10,0.3,-0.2,11,3,1,2025-26,0.7,1.9,0.6,0.1,0.0,0.2,0.2,0.8,5.0,0.8,1.0,0.9,1.7,1.1,0.3,0.0,0.6,0.4,0.6,8.0,0.6,0.6
2.2,0.6,2.4,0.8,0.0,0.34205126154338317,100.0,0,1.4,1.8,0.6,0.2,0.75,0.646110632135477,100.0,0,W,3.0,1.0,1,7,1,W,2.0,0.0,1,7,1,3,181,102,top_4,4,2,184,94,top_4,4,4,0.5,0.5,0.8000000000000003,1.2000000000000002,1.7999999999999998,0.0,0,-1,-3,8,0.9,0.95,11,3,0,2025-26,2.0,0.8,1.9,0.6,0.4,0.4,0.6,0.4,5.0,2.4,2.6,1.8,1.4,1.8,0.6,0.2,0.8,0.4,0.6,5.0,1.2,1.6
1.6,1.8,1.2,0.4,0.0,0.4672514169971265,98.4479500818232,0,2.0,0.6,2.4,0.8,0.0,0.5,100.0,0,L,2.0,3.0,0,13,-1,W,3.0,0.0,1,13,1,18,34,-45,relegation,0,4,152,45,top_4,4,2,1.0,2.0,-0.3999999999999999,-1.2000000000000002,-1.2,-1.552049918176806,0,-14,-118,-90,0.15,0.85,12,0,2,2025-26,1.4,1.9,1.0,0.3,0.2,0.6,0.6,0.4,10.0,1.4,1.0,2.1,1.1,1.9,0.6,0.6,0.4,0.6,0.4,6.0,2.0,2.4
0.6,2.4,0.2,0.0,-0.25,0.5278640450004206,100.0,0,1.2,1.2,1.0,0.2,0.25,0.4340578300578996,100.0,0,L,0.0,3.0,0,13,-1,D,0.0,0.0,1,13,0,17,90,-48,bottom_half,1,11,119,4,mid_table,2,4,1.5,2.0,-0.6,-1.2,-0.8,0.0,0,-6,-29,-52,0.2,0.5,12,0,2,2025-26,0.7,2.1,0.2,0.0,0.0,0.4,0.2,0.8,5.0,0.2,1.2,1.4,0.9,1.6,0.4,0.4,0.4,0.4,0.6,9.0,1.4,1.2
1.2,2.0,0.6,0.2,0.0,0.5444665782197482,100.0,0,1.0,2.0,0.8,0.2,0.75,0.4142135623730951,100.0,0,L,0.0,3.0,0,12,-1,W,3.0,1.0,1,13,1,3,184,91,top_4,4,15,110,-16,bottom_half,1,4,1.5,1.0,0.19999999999999996,0.0,-0.20000000000000007,0.0,-1,12,74,107,0.9,0.3,12,0,3,2025-26,1.4,1.5,1.5,0.5,0.2,0.6,0.4,0.6,5.0,2.4,2.0,0.7,1.9,0.6,0.1,0.0,0.4,0.4,0.6,5.0,0.4,0.4
1.8,2.2,1.4,0.4,-0.75,0.4340578300578996,86.58238773648536,2,1.4,1.8,1.2,0.4,0.75,0.39736545293100783,100.0,0,L,0.0,4.0,0,13,-1,W,3.0,2.0,1,14,1,10,122,-2,top_half,3,16,105,-40,bottom_half,1,4,1.0,1.5,0.40000000000000013,-0.40000000000000013,0.19999999999999996,-13.417612263514641,-1,6,17,38,0.55,0.25,12,2,2,2025-26,1.5,1.4,1.8,0.5,0.2,0.6,0.6,0.4,5.0,2.6,1.6,1.3,2.0,1.0,0.3,0.0,0.6,0.4,0.6,5.0,0.8,1.0
